REGISTRO_OPERADORA;CICLO;TP_AGRUPAMENTO;PCT_UNICO;PCT_AMBULATORIAL;PCT_INT_SEM_OBSTET;PCT_INT_COM_OBSTET;QT_CONTRATOS;QT_BENEF;RAZAO_SOCIAL
338346;2016;"Único";13,55;;;;177;2101;"SULMED - ASSISTÊNCIA MÉDICA LTDA"
339539;2016;"Único";16,35;;;;68;631;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DO RIO PRETO"
339601;2016;"Único";18,91;;;;11665;42108;"AGEMED SAÚDE LTDA"
339679;2016;"Único";13,68;;;;2258;24878;"UNIMED NACIONAL - COOPERATIVA CENTRAL"
339750;2016;"Único";13,57;;;;63;429;"WS OPERADORA DE PLANOS DE SAÚDE LTDA"
339954;2016;"Único";13,55;;;;1333;5184;"FUNDAÇÃO SÃO FRANCISCO XAVIER"
340146;2016;"Único";25,21;;;;264;981;"ASSOCIAÇÃO AUXILIADORA DAS CLASSES LABORIOSAS"
340162;2016;"Único";10,36;;;;71;668;"SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA"
340251;2016;"Único";20,74;;;;126;780;"UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO"
340782;2016;"Único";14,37;;;;1650;14937;"CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA"
340952;2016;"Único";13,12;;;;417;2350;"UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO"
341941;2016;"Único";10,36;;;;288;2127;"HOSPITAL DE PRONTOCLINICA LTDA."
342033;2016;"Único";18,24;;;;1417;9760;"SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA LTDA."
342084;2016;"Único";11,78;;;;2362;13979;"UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO"
342131;2016;"Único";13,55;;;;8;119;"UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA"
342157;2016;"Único";12,80;;;;30;218;"UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO"
342343;2016;"Único";12,38;;;;373;1467;"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO"
342386;2016;"Único";13,55;;;;94;751;"UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO"
342408;2016;"Único";12,09;;;;6;56;"PAME - ASSOCIAÇÃO DE ASSISTÊNCIA PLENA EM SAÚDE"
342556;2016;"Único";13,55;;;;1608;8755;"ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI"
342807;2016;"Único";10,95;;;;1491;8002;"SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA"
343013;2016;"Único";17,97;;;;296;2119;"CLIMEPE TOTAL LTDA"
343153;2016;"Único";10,96;;;;1;25;"UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO"
343269;2016;"Único";11,08;;;;1260;11089;"UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO"
343463;2016;"Único";15,98;;;;71;213;"PLAMED PLANO DE ASSISTENCIA MEDICA LTDA"
343684;2016;"Único";14,85;;;;175;1173;"UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA."
343722;2016;"Único";11,56;;;;11;103;"UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA"
343731;2016;"Único";19,83;;;;1671;13437;"UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA"
343765;2016;"Único";13,55;;;;18;127;"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO"
343889;2016;"Único";13,55;;;;13181;64536;"UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO"
344010;2016;"Único";7,19;;;;7;32;"PLANO DE SAUDE UNIFENAS"
344150;2016;"Único";35,70;;;;479;2177;"UNIMED DE SERTAOZINHO - COOPERATIVA DE TRABALHO MÉDICO"
344362;2016;"Único";14,57;;;;1049;7803;"SÃO LUCAS SAÚDE S/A"
344397;2016;"Único";11,57;;;;512;3945;"UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO"
344443;2016;"Único";30,00;;;;144;544;"VIDAPLAN SAÚDE LTDA."
344729;2016;"Único";11,08;;;;306;1660;"UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO"
344788;2016;"Único";12,09;;;;9;105;"UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO"
344800;2016;"Único";19,87;;;;1332;4791;"ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS"
344885;2016;"Único";26,30;;;;343;7361;"UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO"
344915;2016;"Único";10,45;;;;4;20;"SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS"
345091;2016;"Único";11,57;;;;62;448;"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA"
345270;2016;"Único";19,43;;;;260;1603;"UNIMED DO ABC - COOPERATIVA DE TRABALHO MÉDICO"
345458;2016;"Único";10,83;;;;136;648;"UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO"
345598;2016;"Único";10,83;;;;292;2453;"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO"
345709;2016;"Único";12,09;;;;436;2315;"UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA"
345741;2016;"Único";9,97;;;;72;333;"IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA"
345776;2016;"Único";25,64;;;;192;1259;"UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO"
346209;2016;"Único";11,39;;;;27;229;"UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO"
346276;2016;"Único";22,03;;;;202;2542;"UNIMED SALTO/ITU - COOPERATIVA MÉDICA"
346471;2016;"Subagrupado";;14,30;14,30;14,30;227;1132;"PROMED BRASIL ASSISTÊNCIA MÉDICA LTDA."
346870;2016;"Único";14,63;;;;636;6115;"PORTO ALEGRE CLÍNICAS LTDA."
346926;2016;"Único";10,61;;;;2;12;"FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA"
346951;2016;"Único";11,07;;;;129;897;"UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO"
347108;2016;"Único";10,83;;;;157;800;"UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO"
347230;2016;"Único";13,55;;;;12;135;"UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO"
347361;2016;"Único";13,50;;;;9;141;"UNIMED FEDERAÇÃO INTERFEDERATIVA DAS COOPERATIVAS MÉDICAS DO CENTRO-OESTE E TOCANTINS"
347507;2016;"Único";12,43;;;;305;1938;"UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO"
347591;2016;"Único";13,55;;;;464;4537;"GAMEC - GRUPO DE ASSISTÊNCIA MEDICA EMPRESARIAL DO CEARÁ EIRELI"
347655;2016;"Único";13,55;;;;212;2025;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO"
347736;2016;"Único";10,54;;;;664;2036;"UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA"
348066;2016;"Único";12,09;;;;208;1257;"UNIMED DAS ESTÂNCIAS PAULISTAS - OPERADORA DE PLANOS DE SAÚDE SOCIEDADE COOPERATIVA"
348082;2016;"Único";13,55;;;;242;2375;"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO"
348180;2016;"Único";13,55;;;;1893;11067;"HUMANA SAÚDE SUL LTDA."
348244;2016;"Único";13,55;;;;556;4184;"UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO"
348261;2016;"Único";12,08;;;;319;2015;"UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO"
348295;2016;"Único";18,53;;;;1862;16294;"UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO"
348406;2016;"Único";15,22;;;;137;1051;"UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO"
348520;2016;"Único";14,00;;;;2067;11848;"NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A."
348805;2016;"Único";21,00;;;;4735;47891;"PROMED ASSISTENCIA MEDICA LTDA"
348830;2016;"Único";12,08;;;;693;4470;"PLENA SAÚDE S.A."
349194;2016;"Único";16,00;;;;335;3195;"SMV SERVIÇOS MÉDICOS LTDA"
349534;2016;"Único";12,09;;;;570;4168;"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO"
349682;2016;"Subagrupado";;10,67;;16,95;2267;16945;"DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA."
349712;2016;"Único";13,55;;;;646;37161;"UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO"
349755;2016;"Único";16,06;;;;317;1674;"SMEDSJ - SERVIÇOS MÉDICOS SÃO JOSE LTDA"
350141;2016;"Único";11,56;;;;270;3049;"PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A"
350249;2016;"Único";16,81;;;;580;4766;"H.B. SAÚDE S/A."
350346;2016;"Único";24,46;;;;54;343;"UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO"
350371;2016;"Único";10,96;;;;195;1816;"UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA"
350648;2016;"Único";11,56;;;;223;1862;"UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
350699;2016;"Único";14,42;;;;160;1547;"CENTRO HOSPITALAR ATIBAIA LTDA."
350729;2016;"Único";10,54;;;;42;469;"OPERADORA DE PLANOS PRIVADOS DE ASSISTENCIA A SAUDE CONSAUDE S/S LTDA"
351091;2016;"Único";12,55;;;;215;3552;"FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTDA"
351202;2016;"Único";14,90;;;;6546;26201;"UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO"
351270;2016;"Único";14,63;;;;288;1990;"POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA"
351407;2016;"Único";25,95;;;;228;1476;"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO"
351644;2016;"Único";13,55;;;;9;49;"SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA"
351776;2016;"Único";11,57;;;;117;694;"UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO"
351792;2016;"Único";12,09;;;;302;2532;"UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO"
352055;2016;"Único";0,00;;;;317;1940;"MEDPORTO ASSISTÊNCIA MÉDICA LTDA."
352179;2016;"Único";11,56;;;;26;358;"UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
352314;2016;"Único";22,14;;;;214;1466;"UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA."
352501;2016;"Único";17,46;;;;8286;44415;"UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA."
352519;2016;"Único";15,02;;;;33;266;"UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
352543;2016;"Único";9,33;;;;76;803;"UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO"
352586;2016;"Único";13,95;;;;16;153;"SISTEMAS E PLANOS DE SAÚDE LTDA."
352683;2016;"Único";12,08;;;;861;4823;"UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO"
352861;2016;"Único";11,28;;;;11;115;"UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO"
353027;2016;"Único";11,57;;;;204;1559;"UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO"
353060;2016;"Único";12,57;;;;1757;8102;"UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA."
353264;2016;"Único";49,88;;;;43;391;"SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE"
353353;2016;"Único";12,00;;;;104;1313;"UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO"
353663;2016;"Único";13,55;;;;1789;11371;"UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO"
353698;2016;"Único";14,93;;;;138;1192;"UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
353876;2016;"Único";12,73;;;;75;500;"UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO"
354031;2016;"Único";16,50;;;;618;4897;"UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO"
354066;2016;"Único";11,97;;;;1426;5744;"UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA."
354279;2016;"Único";13,10;;;;92;587;"UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS"
354295;2016;"Único";26,22;;;;784;5079;"UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE"
354325;2016;"Único";15,22;;;;177;1468;"UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO"
354511;2016;"Único";15,00;;;;54;241;"OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA"
354554;2016;"Subagrupado";;13,55;13,55;16,63;1035;9351;"MULTICLINICA SERVICOS DE SAUDE LTDA"
354562;2016;"Único";13,55;;;;362;2613;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA"
354619;2016;"Único";14,82;;;;66;593;"UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO"
354627;2016;"Único";13,55;;;;312;636;"UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO"
354678;2016;"Único";11,27;;;;48;230;"UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO"
354783;2016;"Único";12,41;;;;816;4965;"UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES"
354996;2016;"Único";14,70;;;;296;1865;"UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO"
355097;2016;"Único";15,83;;;;3937;25358;"SANTA HELENA ASSISTÊNCIA MÉDICA S/A."
355577;2016;"Único";10,54;;;;60;381;"UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO"
355593;2016;"Único";11,87;;;;343;1357;"UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA."
355691;2016;"Único";18,75;;;;2000;15527;"UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD."
355721;2016;"Único";14,83;;;;4643;23916;"UNIMED DE SANTOS COOP DE TRAB MEDICO"
356107;2016;"Único";12,76;;;;112;739;"SOCIEDADE COOPERATIVA CRUZEIRO - OPERADORA DE PLANOS DE SAUDE SOCIEDADE COOPERATIVA"
356123;2016;"Único";13,55;;;;93;1061;"UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA"
356417;2016;"Único";15,26;;;;2388;13071;"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
356581;2016;"Único";13,55;;;;621;1850;"UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA."
357022;2016;"Único";11,56;;;;76;860;"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA."
357065;2016;"Único";10,96;;;;76;521;"UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO"
357138;2016;"Único";9,97;;;;1;14;"UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS"
357260;2016;"Único";11,56;;;;364;2243;"UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
357391;2016;"Único";18,95;;;;3137;14091;"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO"
357511;2016;"Único";17,01;;;;256;1962;"HUMANA ASSISTENCIA MEDICA LTDA"
357715;2016;"Único";13,13;;;;23;270;"UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO"
358053;2016;"Único";19,90;;;;88;505;"SELECT OPERADORA DE PLANO DE SAUDE LTDA"
358088;2016;"Único";13,77;;;;861;3795;"UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO"
358096;2016;"Único";10,54;;;;184;1264;"UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO"
358169;2016;"Único";42,18;;;;37;354;"UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO"
358282;2016;"Único";14,55;;;;98;737;"UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO"
358509;2016;"Único";23,50;;;;22;216;"SANTA LUZIA ASSISTENCIA MEDICA S.A."
358711;2016;"Único";7,13;;;;5;28;"VEROLIFE SAÚDE S/A"
359017;2016;"Único";17,45;;;;50492;235339;"NOTRE DAME INTERMÉDICA SAÚDE S.A."
359033;2016;"Único";10,54;;;;38;240;"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA."
359289;2016;"Único";13,13;;;;1733;8455;"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO"
359661;2016;"Único";15,76;;;;2107;16774;"OMINT SERVIÇOS DE SAÚDE LTDA."
359777;2016;"Único";10,54;;;;653;3795;"UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA"
360147;2016;"Único";9,97;;;;508;2912;"CAMBORIÚ SAÚDE LTDA."
360244;2016;"Único";14,55;;;;1818;12536;"PLANO DE SAÚDE ANA COSTA LTDA."
360414;2016;"Único";13,42;;;;21;322;"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA"
360449;2016;"Único";10,95;;;;47;585;"UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO"
360767;2016;"Único";13,55;;;;371;2609;"MEDICAL MEDICINA ASSISTENCIAL S/A"
361615;2016;"Único";13,55;;;;343;1787;"UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO"
361852;2016;"Único";22,70;;;;125;1810;"UNIAO DE CLINICAS RIO GRANDE LTDA"
361941;2016;"Único";16,00;;;;191;1538;"UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO"
362140;2016;"Único";11,04;;;;234;1400;"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO"
362573;2016;"Único";17,39;;;;495;2097;"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO"
362620;2016;"Único";15,00;;;;7;54;"UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA."
362832;2016;"Único";11,56;;;;131;628;"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
363111;2016;"Único";13,57;;;;23;158;"HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL"
363189;2016;"Único";10,36;;;;56;413;"HOSPITAL S.P. LTDA."
363286;2016;"Único";10,96;;;;494;2227;"UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO"
363391;2016;"Único";11,56;;;;62;306;"PLANO ASSISTENCIAL SÃO LUCAS LTDA"
363511;2016;"Único";13,55;;;;56;355;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTA RITA PASSA QUATRO"
363685;2016;"Único";12,09;;;;269;1393;"IRMANDADE NOSSA SENHORA DAS MERCES DE MONTES CLAROS"
363766;2016;"Único";23,89;;;;8033;24427;"CASA DE SAÚDE SÃO BERNARDO LTDA"
363774;2016;"Único";24,91;;;;402;3150;"COOPERATIVA DE TRABALHO MÉDICO UNIMED TERESÓPOLIS"
364070;2016;"Único";11,07;;;;15;60;"UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO"
364312;2016;"Único";13,28;;;;949;5943;"UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO"
364584;2016;"Único";15,89;;;;1301;5907;"UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO"
364860;2016;"Único";10,95;;;;923;6703;"UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL"
365238;2016;"Único";13,55;;;;148;1235;"UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO"
365530;2016;"Único";13,55;;;;282;1773;"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO"
365777;2016;"Único";13,55;;;;58;409;"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO ."
366064;2016;"Único";11,56;;;;34;498;"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO"
366145;2016;"Único";12,08;;;;498;4379;"UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO"
366340;2016;"Único";13,55;;;;51;494;"UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO"
366561;2016;"Único";25,51;;;;50;660;"BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA."
367087;2016;"Único";11,56;;;;195;1455;"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA."
367397;2016;"Único";15,45;;;;130;1370;"UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA"
367613;2016;"Único";12,08;;;;189;573;"UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO"
367729;2016;"Único";5,52;;;;435;282;"SAÚDE QUALITY LTDA."
368148;2016;"Único";13,50;;;;723;4267;"UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA"
368253;2016;"Único";13,55;;;;20814;81244;"HAPVIDA ASSISTENCIA MEDICA S.A."
368849;2016;"Único";15,00;;;;118;833;"MEDIPLAN ASSISTENCIAL LTDA"
369233;2016;"Único";13,55;;;;147;644;"UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO"
369292;2016;"Único";12,09;;;;262;2260;"UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO"
369373;2016;"Único";12,92;;;;1130;6832;"HUMANA SAÚDE SUL LTDA."
369411;2016;"Único";17,58;;;;136;1203;"UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO"
369659;2016;"Único";16,46;;;;1565;8359;"UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO"
370070;2016;"Único";11,54;;;;816;4328;"UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO"
370088;2016;"Único";12,08;;;;124;757;"UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO"
370592;2016;"Único";21,65;;;;2;15;"FUNASA SAÚDE"
370681;2016;"Único";8,07;;;;1175;7736;"UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS"
370975;2016;"Único";12,85;;;;555;3959;"UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO"
371106;2016;"Único";13,55;;;;433;2110;"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO"
371254;2016;"Único";13,55;;;;935;8936;"UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO"
371564;2016;"Único";13,57;;;;43;235;"UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA"
371629;2016;"Único";15,32;;;;380;2895;"UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO."
371777;2016;"Único";12,78;;;;375;2385;"UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO"
372404;2016;"Único";11,57;;;;23;213;"SANTA CASA DE MISERICORDIA DE ITABUNA"
372561;2016;"Único";13,55;;;;898;2726;"UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO"
372609;2016;"Único";13,60;;;;497;4278;"NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA À SAÚDE LTDA."
373010;2016;"Único";13,55;;;;430;4274;"MEMORIAL CONSULT LTDA"
378038;2016;"Único";12,09;;;;74;6336;"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA"
379956;2016;"Único";29,65;;;;228;1812;"CARE PLUS MEDICINA ASSISTENCIAL LTDA."
382281;2016;"Único";14,87;;;;258;2457;"PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA"
382876;2016;"Único";14,79;;;;4002;17376;"UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO"
383520;2016;"Único";20,00;;;;13;147;"UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED"
384356;2016;"Único";24,65;;;;746;3803;"COOPUS - COOPERATIVA DE USUÁRIOS DO SISTEMA DE SAÚDE DE CAMPINAS"
384577;2016;"Único";20,22;;;;1520;7763;"UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA"
384585;2016;"Único";13,55;;;;122;948;"SANAMED - SAÚDE SANTO ANTONIO LTDA"
385255;2016;"Único";13,55;;;;622;3017;"UNIHOSP SAÚDE LTDA"
385620;2016;"Único";10,83;;;;83;517;"UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO"
386588;2016;"Único";12,09;;;;2214;8216;"UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA."
386596;2016;"Único";15,78;;;;105;829;"CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO"
386901;2016;"Único";13,55;;;;200;950;"UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA"
392391;2016;"Único";13,68;;;;217;935;"HOSPITAL MARECHAL CÂNDIDO RONDON LTDA."
392804;2016;"Único";23,78;;;;3350;30747;"CENTRO CLÍNICO GAÚCHO LTDA"
393321;2016;"Único";19,11;;;;33296;139743;"UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO"
394734;2016;"Único";15,00;;;;1492;7960;"AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA"
395480;2016;"Único";17,92;;;;2266;8635;"ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA."
400190;2016;"Único";17,53;;;;1065;6497;"SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA."
400319;2016;"Único";12,09;;;;28;155;"HOSPITAL DE CATAGUASES"
401081;2016;"Único";12,09;;;;1248;20589;"AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ"
401480;2016;"Único";11,56;;;;44;371;"EVANGELICO SAUDE LTDA."
402001;2016;"Único";13,55;;;;23;186;"SISTEMA TOTAL DE SAÚDE LTDA."
402478;2016;"Único";0,00;;;;0;0;"ORALCLASS ASSISTENCIA MÉDICA E ODONTOLOGICA LTDA."
402834;2016;"Único";13,55;;;;170;787;"UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO"
402851;2016;"Único";21,87;;;;95;7251;"MULTI SERVICOS APOIO ADMINISTRATIVO LTDA"
